UPRN,Single_Line_Address,Postcode,Local_Authority_District,Longitude,Latitude,Planned,OCC Comment
100121316167,"COTSWOLD GLASS & CRAFTS, 112 HIGH STREET, BURFORD, OX18 4QJ",OX18 4QJ,West_Oxfordshire,-1.6369179,51.8075872,No known plans,None
10094867088,"COTSWOLD GLASS & CRAFTS, GROUND FLOOR, 112 HIGH STREET, BURFORD, OX18 4QJ",OX18 4QJ,West_Oxfordshire,-1.6369179,51.8075888,No known plans,None
100121316421,"MADHATTER BOOKSHOP, 122 HIGH STREET, BURFORD, OX18 4QJ",OX18 4QJ,West_Oxfordshire,-1.6371357,51.8075609,No known plans,None
10094867089,"STUDIONINTY7 BEAUTY LTD, FIRST FLOOR, 112 HIGH STREET, BURFORD, OX18 4QJ",OX18 4QJ,West_Oxfordshire,-1.6369179,51.8075872,No known plans,None
100120938767,"1 GEORGE YARD, HIGH STREET, BURFORD, OX18 4QN",OX18 4QN,West_Oxfordshire,-1.6371208,51.8076148,No known plans,None
100120938775,"10 GEORGE YARD, HIGH STREET, BURFORD, OX18 4QN",OX18 4QN,West_Oxfordshire,-1.6371486,51.8077588,No known plans,None
100120938776,"11 GEORGE YARD, HIGH STREET, BURFORD, OX18 4QN",OX18 4QN,West_Oxfordshire,-1.6369894,51.8077223,No known plans,None
100120938768,"2 GEORGE YARD, HIGH STREET, BURFORD, OX18 4QN",OX18 4QN,West_Oxfordshire,-1.6372364,51.8076602,No known plans,None
100120938769,"3 GEORGE YARD, HIGH STREET, BURFORD, OX18 4QN",OX18 4QN,West_Oxfordshire,-1.6373232,51.8076874,No known plans,None
100120938770,"4-5, GEORGE YARD, HIGH STREET, BURFORD, OX18 4QN",OX18 4QN,West_Oxfordshire,-1.637381,51.8077146,No known plans,None
100120938771,"6 GEORGE YARD, HIGH STREET, BURFORD, OX18 4QN",OX18 4QN,West_Oxfordshire,-1.6374679,51.8077418,No known plans,None
100120938772,"7 GEORGE YARD, HIGH STREET, BURFORD, OX18 4QN",OX18 4QN,West_Oxfordshire,-1.6375402,51.807769,No known plans,None
100120938773,"8 GEORGE YARD, HIGH STREET, BURFORD, OX18 4QN",OX18 4QN,West_Oxfordshire,-1.6375836,51.8077781,No known plans,None
100120938774,"9 GEORGE YARD, HIGH STREET, BURFORD, OX18 4QN",OX18 4QN,West_Oxfordshire,-1.6372211,51.807768,No known plans,None
100120966785,"ROBERT REAVLEY PHARMACY, 124 HIGH STREET, BURFORD, OX18 4QR",OX18 4QR,West_Oxfordshire,-1.63699,51.8074672,No known plans,None
100121316168,"126 HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6370508,51.8072909,No known plans,None
100120938804,"134A, HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6374868,51.8071934,No known plans,None
100121367633,"134B, HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6374868,51.8071934,No known plans,None
10033228472,"136-142, HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6372273,51.8069858,No known plans,None
10003997705,"142A, HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6371981,51.8070127,No known plans,None
10003997706,"142B, HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6371691,51.8070126,No known plans,None
100121316464,"144A, HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6372714,51.806914,No known plans,None
100120938807,"146 HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6375756,51.8069689,No known plans,None
100120966787,"148 HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6373154,51.8068512,No known plans,None
100120938808,"152 HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6373742,51.8067525,No known plans,None
10094868450,"56 HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6365877,51.8085825,No known plans,None
100120938806,"BURFORD WOODCRAFT, 144 HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6372861,51.8068871,No known plans,None
100120966788,"DETAIL KITCHENS, 150 HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6373447,51.8068243,No known plans,None
100121367635,"EMILEES HAIR, 134D, HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6374868,51.8071934,No known plans,None
10094866881,"FLAT, 134 HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6371857,51.8070636,No known plans,None
10094866699,"FLAT, 150 HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6373542,51.8068228,No known plans,None
10093357036,"LA BULLE LIMITED, 128 HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6370904,51.8072062,No known plans,None
100121316172,"LYNWOODS, 134 HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6371832,51.8070666,No known plans,None
100121367634,"RESOURCE, 134C, HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6374868,51.8071934,No known plans,None
100121316171,"THE CLINKARD GROUP LTD, 132 HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.637127,51.8071409,No known plans,None
10024175359,"VINE COTTAGE, 134E, HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.637675,51.8072299,No known plans,None
10024175360,"WOODMAN COTTAGE, 134F, HIGH STREET, BURFORD, OX18 4QU",OX18 4QU,West_Oxfordshire,-1.6375593,51.8071846,No known plans,None
100120938999,"154 THE HILL, BURFORD, OX18 4QY",OX18 4QY,West_Oxfordshire,-1.6374038,51.8066896,No known plans,None
100120966968,"156 THE HILL, BURFORD, OX18 4QY",OX18 4QY,West_Oxfordshire,-1.6374909,51.8066809,No known plans,None
100120939002,"158 THE HILL, BURFORD, OX18 4QY",OX18 4QY,West_Oxfordshire,-1.6375061,51.806591,No known plans,None
100120939003,"160 THE HILL, BURFORD, OX18 4QY",OX18 4QY,West_Oxfordshire,-1.6377093,51.8065737,No known plans,None
100120939004,"162 THE HILL, BURFORD, OX18 4QY",OX18 4QY,West_Oxfordshire,-1.637623,51.8064745,No known plans,None
100120939006,"164 THE HILL, BURFORD, OX18 4QY",OX18 4QY,West_Oxfordshire,-1.6375949,51.8063665,No known plans,None
100120938985,"129 THE HILL, BURFORD, OX18 4RE",OX18 4RE,West_Oxfordshire,-1.6367519,51.8065887,No known plans,None
100120938986,"131 THE HILL, BURFORD, OX18 4RE",OX18 4RE,West_Oxfordshire,-1.6368828,51.8065442,No known plans,None
100120938987,"133 THE HILL, BURFORD, OX18 4RE",OX18 4RE,West_Oxfordshire,-1.6368978,51.8064813,No known plans,None
100120939005,"163 THE HILL, BURFORD, OX18 4RE",OX18 4RE,West_Oxfordshire,-1.6370543,51.8050522,No known plans,None
100120966967,"BRIAN SINFIELD GALLERY, 127 THE HILL, BURFORD, OX18 4RE",OX18 4RE,West_Oxfordshire,-1.6366934,51.8066425,No known plans,None
100120966780,"103 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6364397,51.8075318,No known plans,None
100121316178,"107 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6363687,51.8073518,No known plans,None
100121316179,"113 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6365149,51.8071994,No known plans,None
100120938799,"115 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6364578,51.8070823,No known plans,None
200002890260,"115A, HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6364578,51.8070823,No known plans,None
100120938802,"119 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6366613,51.807029,No known plans,None
100120966783,"121 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6366042,51.8069209,No known plans,None
100120966786,"125 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6367965,51.8067781,No known plans,None
200002890261,"125A, HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6368078,51.8068496,No known plans,None
10033228465,"125B, HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6367428,51.8067661,No known plans,None
10033228466,"125C, HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6367179,51.8067601,No known plans,None
10094866559,"FLAT, 109 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6364705,51.8073071,No known plans,None
10024176689,"FLAT, HIGHWAY HOTEL, 117 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6364013,51.8069023,No known plans,None
10002187859,"MAISONETTE, 121 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6366042,51.8069209,No known plans,None
100120938797,"MANFRED SCHOTTEN ANTIQUES, 109 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6364705,51.8073071,No known plans,None
10024175835,"SIMONS CLOSE, 123 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6367061,51.8068763,No known plans,None
100121316177,"THE BULL AT BURFORD, 105 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6361069,51.8074319,No known plans,None
100120938801,"THE HIGHWAY INN, 117 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6366613,51.807029,No known plans,None
100120966784,"THE HOUSE OF SIMON, 123 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6367929,51.8069035,No known plans,None
100120938798,"W J CASTLE LTD, 111 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6365868,51.8072805,No known plans,None
100121316175,"WALKERS STOVES LTD, 101 HIGH STREET, BURFORD, OX18 4RG",OX18 4RG,West_Oxfordshire,-1.6364247,51.8075947,No known plans,None
100120938835,"1 LOWER HIGH STREET, BURFORD, OX18 4RN",OX18 4RN,West_Oxfordshire,-1.6358953,51.8102994,No known plans,None
100120938839,"11 LOWER HIGH STREET, BURFORD, OX18 4RN",OX18 4RN,West_Oxfordshire,-1.635695,51.8099571,No known plans,None
100120938840,"15 LOWER HIGH STREET, BURFORD, OX18 4RN",OX18 4RN,West_Oxfordshire,-1.6357242,51.8099303,No known plans,None
100120938845,"25 LOWER HIGH STREET, BURFORD, OX18 4RN",OX18 4RN,West_Oxfordshire,-1.6358299,51.8094181,No known plans,None
100120938847,"27 LOWER HIGH STREET, BURFORD, OX18 4RN",OX18 4RN,West_Oxfordshire,-1.6359319,51.8093555,No known plans,None
10094867327,"29A, LOWER HIGH STREET, BURFORD, OX18 4RN",OX18 4RN,West_Oxfordshire,-1.635971,51.8093159,No known plans,None
100120938849,"31 LOWER HIGH STREET, BURFORD, OX18 4RN",OX18 4RN,West_Oxfordshire,-1.6359184,51.8092296,No known plans,None
100120938836,"7 LOWER HIGH STREET, BURFORD, OX18 4RN",OX18 4RN,West_Oxfordshire,-1.635665,51.8100829,No known plans,None
10002187862,"FLAT, 31 LOWER HIGH STREET, BURFORD, OX18 4RN",OX18 4RN,West_Oxfordshire,-1.6359618,51.8092477,No known plans,None
100121316235,"POST OFFICE, 29 LOWER HIGH STREET, BURFORD, OX18 4RN",OX18 4RN,West_Oxfordshire,-1.6359757,51.8093196,No known plans,None
100120938838,"10 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6363048,51.8098871,No known plans,None
100120938842,"18 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6364088,51.8095727,No known plans,None
100120938843,"20 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6363805,51.8094917,No known plans,None
100120938844,"22 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6364389,51.809438,No known plans,None
100120966814,"24 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6364537,51.809402,No known plans,None
100120938846,"26 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6364399,51.8093121,No known plans,None
100121316240,"28 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6365418,51.8092764,No known plans,None
10002187863,"28A, LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6366142,51.8092856,No known plans,None
100120938848,"30 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6364114,51.8092491,No known plans,None
100120938850,"32 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6364554,51.8091952,No known plans,None
100120938852,"36A, LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6366297,51.8091688,No known plans,None
100120938837,"8 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6361451,51.8099046,No known plans,None
100121316462,"BUTLER SHERBORN, VINE HOUSE, 2 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6363886,51.810292,No known plans,None
100121316242,"FLAT, BEAR COURT, 34-36 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6365716,51.8091686,No known plans,None
10093355533,"GROUND FLOOR LEFT, ISLAND HOUSE, 4 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6368149,51.8104198,No known plans,None
10093355534,"GROUND FLOOR RIGHT, ISLAND HOUSE, 4 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6367069,51.8104225,No known plans,None
100121316094,"ISLAND HOUSE, LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6367357,51.8104099,No known plans,None
10003998697,"OXFORD SHIRT COMPANY, 44 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6365002,51.8090335,No known plans,None
10093355535,"ROCKSURE GROUP LTD, FIRST FLOOR, ISLAND HOUSE, 4 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6368102,51.8104049,No known plans,None
10093355536,"SECOND FLOOR, ISLAND HOUSE, 4 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6367644,51.8104227,No known plans,None
100121316246,"THE COOK SHOP, 44 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6364856,51.8090425,No known plans,None
100121316243,"THE SALT GALLERY, 38 LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6367601,51.8091782,No known plans,None
200001872954,"WHEEL HOUSE, LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6368237,51.8102933,No known plans,None
10033228454,"WREN GALLERY, 34-36, LOWER HIGH STREET, BURFORD, OX18 4RR",OX18 4RR,West_Oxfordshire,-1.6364557,51.8091593,No known plans,None
100120967030,"1 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.6355675,51.8077809,No known plans,None
100120967041,"10 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.6351426,51.80831,No known plans,None
100120967042,"11 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.6348676,51.8082373,No known plans,None
100120967043,"12 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.6347952,51.8082191,No known plans,None
100120967044,"14 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.6347229,51.8081919,No known plans,None
100120967046,"15 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.6346505,51.8081826,No known plans,None
100120967032,"2 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.6355958,51.8078709,No known plans,None
100120967033,"3 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.6353775,51.8079511,No known plans,None
100120967034,"5 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.6355351,51.8082034,No known plans,None
100120967036,"6 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.635491,51.8082662,No known plans,None
100120967037,"7 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.6354908,51.8083021,No known plans,None
100120967038,"8 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.6353358,51.8083432,No known plans,None
100120967039,"9 SYLVESTER CLOSE, BURFORD, OX18 4RU",OX18 4RU,West_Oxfordshire,-1.635215,51.8083193,No known plans,None
100121316373,"81 WITNEY STREET, BURFORD, OX18 4RX",OX18 4RX,West_Oxfordshire,-1.6309345,51.8067415,No known plans,None
100120967056,"83 WITNEY STREET, BURFORD, OX18 4RX",OX18 4RX,West_Oxfordshire,-1.6309345,51.8067415,No known plans,None
100121316375,"85 WITNEY STREET, BURFORD, OX18 4RX",OX18 4RX,West_Oxfordshire,-1.6309345,51.8067415,No known plans,None
10093357834,"87 WITNEY STREET, BURFORD, OX18 4RX",OX18 4RX,West_Oxfordshire,-1.6309638,51.8067056,No known plans,None
100121316377,"89 WITNEY STREET, BURFORD, OX18 4RX",OX18 4RX,West_Oxfordshire,-1.6309345,51.8067415,No known plans,None
100121316378,"91 WITNEY STREET, BURFORD, OX18 4RX",OX18 4RX,West_Oxfordshire,-1.6309345,51.8067415,No known plans,None
100121316379,"93 WITNEY STREET, BURFORD, OX18 4RX",OX18 4RX,West_Oxfordshire,-1.6302662,51.8068832,No known plans,None
100121316380,"95 WITNEY STREET, BURFORD, OX18 4RX",OX18 4RX,West_Oxfordshire,-1.6306894,51.8065699,No known plans,None
10009866976,"1 WARWICK ALMSHOUSES, CHURCH GREEN, BURFORD, OX18 4RZ",OX18 4RZ,West_Oxfordshire,-1.634585,51.8090995,Unconfirmed commercial plans,None
10009866978,"3 CHURCH GREEN, BURFORD, OX18 4RZ",OX18 4RZ,West_Oxfordshire,-1.6345847,51.8091355,Unconfirmed commercial plans,None
10009866979,"4 CHURCH GREEN, BURFORD, OX18 4RZ",OX18 4RZ,West_Oxfordshire,-1.6345556,51.8091534,Unconfirmed commercial plans,None
10009866980,"5 CHURCH GREEN, BURFORD, OX18 4RZ",OX18 4RZ,West_Oxfordshire,-1.6345553,51.8091894,Unconfirmed commercial plans,None
10009866982,"7 CHURCH GREEN, BURFORD, OX18 4RZ",OX18 4RZ,West_Oxfordshire,-1.6345259,51.8092432,Unconfirmed commercial plans,None
100121367623,"WARWICK HALL, CHURCH GREEN, BURFORD, OX18 4RZ",OX18 4RZ,West_Oxfordshire,-1.6344673,51.809315,Unconfirmed commercial plans,None
100120966738,"LENTHALL HOUSE, BURFORD SCHOOL BOARDING, CHURCH LANE, BURFORD, OX18 4SA",OX18 4SA,West_Oxfordshire,-1.6349596,51.8094154,Unconfirmed commercial plans,None
10096719380,"ANNEXE, BURFORD HOUSE, CHURCH LANE, BURFORD, OX18 4SD",OX18 4SD,West_Oxfordshire,-1.6344929,51.808541,No known plans,None
100120966742,"FLAT 1, HORNIMAN COTTAGE, CHURCH LANE, BURFORD, OX18 4SD",OX18 4SD,West_Oxfordshire,-1.6357888,51.8091123,No known plans,None
100120966743,"FLAT 2, HORNIMAN COTTAGE, CHURCH LANE, BURFORD, OX18 4SD",OX18 4SD,West_Oxfordshire,-1.6357453,51.8091121,No known plans,None
100120966744,"FLAT 3, HORNIMAN COTTAGE, CHURCH LANE, BURFORD, OX18 4SD",OX18 4SD,West_Oxfordshire,-1.6356438,51.8091118,No known plans,None
100120966745,"FLAT 4, HORNIMAN COTTAGE, CHURCH LANE, BURFORD, OX18 4SD",OX18 4SD,West_Oxfordshire,-1.6355858,51.8091116,No known plans,None
100120966739,"SCHOOL HOUSE, CHURCH LANE, BURFORD, OX18 4SD",OX18 4SD,West_Oxfordshire,-1.6355425,51.8090845,No known plans,None
100120966740,"STABLE COTTAGE, CHURCH LANE, BURFORD, OX18 4SD",OX18 4SD,West_Oxfordshire,-1.6354856,51.8089405,No known plans,None
100121316430,"1 VICKS CLOSE, GUILDENFORD, BURFORD, OX18 4SE",OX18 4SE,West_Oxfordshire,-1.6341284,51.808172,Unconfirmed commercial plans,None
100121316431,"2 VICKS CLOSE, GUILDENFORD, BURFORD, OX18 4SE",OX18 4SE,West_Oxfordshire,-1.6340849,51.8081629,Unconfirmed commercial plans,None
100121316432,"3 VICKS CLOSE, GUILDENFORD, BURFORD, OX18 4SE",OX18 4SE,West_Oxfordshire,-1.6340271,51.8081447,Unconfirmed commercial plans,None
100121316433,"4 VICKS CLOSE, GUILDENFORD, BURFORD, OX18 4SE",OX18 4SE,West_Oxfordshire,-1.633969,51.8081446,Unconfirmed commercial plans,None
100121316434,"5 VICKS CLOSE, GUILDENFORD, BURFORD, OX18 4SE",OX18 4SE,West_Oxfordshire,-1.6340278,51.8080548,Unconfirmed commercial plans,None
100121316435,"6 VICKS CLOSE, GUILDENFORD, BURFORD, OX18 4SE",OX18 4SE,West_Oxfordshire,-1.634072,51.8079741,Unconfirmed commercial plans,None
100120966759,"TIVERTON COTTAGE, GUILDENFORD, BURFORD, OX18 4SE",OX18 4SE,West_Oxfordshire,-1.6345528,51.8076968,No known plans,None
10002188171,"WEAVER'S COTTAGE, GUILDENFORD, BURFORD, OX18 4SE",OX18 4SE,West_Oxfordshire,-1.634553,51.8076788,No known plans,None
10024175128,"14 PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6368324,51.8092054,No known plans,None
10003998316,"27 PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6367235,51.8083149,No known plans,None
10033225762,"29 PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6367385,51.808261,No known plans,None
10003998318,"31 PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6368832,51.8082974,No known plans,None
100121391931,"33 PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6371439,51.8083522,No known plans,None
100121367626,"33A, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6374191,51.808398,No known plans,None
10003998388,"BOWMAN & CO, THE KILN, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6388298,51.8083054,Unconfirmed commercial plans,None
10003998389,"DIRECT FLEET INSURANCE, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6388098,51.8086091,Unconfirmed commercial plans,None
10096719792,"FIRST FLOOR, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6387881,51.8082485,No known plans,None
10093357851,"FLAT 1, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6386113,51.8083551,Unconfirmed commercial plans,None
10024174994,"FLAT 1A, 27 PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.636738,51.808315,No known plans,None
10033225763,"FLAT 1B, 29 PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6367385,51.808261,No known plans,None
10024174993,"FLAT 2, 31 PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6368977,51.8082975,No known plans,None
10093357852,"FLAT 2, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6384726,51.8082848,Unconfirmed commercial plans,None
100120966854,"FLAT 3, 33 PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6371439,51.8083522,No known plans,None
10093357853,"FLAT 3, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6386113,51.8083566,Unconfirmed commercial plans,None
10093357854,"FLAT 4, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6385565,51.8083,Unconfirmed commercial plans,None
10093357855,"FLAT 5, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.638604,51.8083588,Unconfirmed commercial plans,None
10093357856,"FLAT 6, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6386063,51.808358,Unconfirmed commercial plans,None
10093357857,"FLAT 7, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6384726,51.8082863,Unconfirmed commercial plans,None
10003998390,"MAC AGENCIES LTD, THE CARTSHED, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6382456,51.8084275,Unconfirmed commercial plans,None
10093357858,"OLD BREWERY BARN, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6384398,51.8081985,Unconfirmed commercial plans,None
100121367639,"ROADNIGHT TAYLOR LTD, GROUND FLOOR LONG BARN, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6388822,51.8086273,Unconfirmed commercial plans,None
10096719791,"SECOND FLOOR, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6387824,51.8082466,No known plans,None
10094867084,"STUDIO, 5A, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6369727,51.8088786,No known plans,None
100121316093,"THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6386063,51.808358,No known plans,None
10003998387,"THE STORES, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6387982,51.8083633,Unconfirmed commercial plans,None
10024175782,"THE THINK HUMAN CONSULTANCY LTD, THE BREWHOUSE, THE OLD BREWERY, PRIORY LANE, BURFORD, OX18 4SG",OX18 4SG,West_Oxfordshire,-1.6388756,51.8082699,Unconfirmed commercial plans,None
10094868997,"ANNEXE, WALNUT TREE COTTAGE, SWAN LANE, BURFORD, OX18 4SH",OX18 4SH,West_Oxfordshire,-1.6337871,51.8062374,No known plans,None
100120966917,"CHEVRONS, SWAN LANE, BURFORD, OX18 4SH",OX18 4SH,West_Oxfordshire,-1.6367795,51.8067596,No known plans,None
10003998334,"CYGNET COTTAGE, SWAN LANE, BURFORD, OX18 4SH",OX18 4SH,West_Oxfordshire,-1.6360864,51.8065992,No known plans,None
